indicator,county_code,county_name,year,window,month,age_group,sex,value,count,suppressed
psych_adhd_childhood_per_100k,03,Uppsala,2015,,,55-64,T,166.4,66,False
psych_adhd_childhood_per_100k,03,Uppsala,2016,,,55-64,T,137.8,55,False
psych_adhd_childhood_per_100k,03,Uppsala,2017,,,55-64,T,209.0,84,False
psych_adhd_childhood_per_100k,03,Uppsala,2018,,,55-64,T,181.5,74,False
psych_adhd_childhood_per_100k,03,Uppsala,2019,,,55-64,T,172.8,72,False
psych_adhd_childhood_per_100k,03,Uppsala,2020,,,55-64,T,228.8,97,False
psych_adhd_childhood_per_100k,03,Uppsala,2021,,,55-64,T,227.4,98,False
psych_adhd_childhood_per_100k,03,Uppsala,2022,,,55-64,T,255.6,112,False
psych_adhd_childhood_per_100k,03,Uppsala,2023,,,55-64,T,344.2,153,False
psych_adhd_childhood_per_100k,03,Uppsala,2024,,,55-64,T,331.0,149,False
psych_adhd_childhood_per_100k,03,Uppsala,2025,,,55-64,T,340.9,155,False
psych_adhd_childhood_per_100k,04,Södermanland,2008,,,55-64,M,26.0,5,False
psych_adhd_childhood_per_100k,04,Södermanland,2009,,,55-64,M,21.5,4,False
psych_adhd_childhood_per_100k,04,Södermanland,2010,,,55-64,M,27.4,5,False
psych_adhd_childhood_per_100k,04,Södermanland,2011,,,55-64,M,61.1,11,False
psych_adhd_childhood_per_100k,04,Södermanland,2012,,,55-64,M,84.8,15,False
psych_adhd_childhood_per_100k,04,Södermanland,2013,,,55-64,M,91.7,16,False
psych_adhd_childhood_per_100k,04,Södermanland,2014,,,55-64,M,93.0,16,False
psych_adhd_childhood_per_100k,04,Södermanland,2015,,,55-64,M,116.8,20,False
psych_adhd_childhood_per_100k,04,Södermanland,2016,,,55-64,M,139.9,24,False
psych_adhd_childhood_per_100k,04,Södermanland,2017,,,55-64,M,179.1,31,False
psych_adhd_childhood_per_100k,04,Södermanland,2018,,,55-64,M,217.9,38,False
psych_adhd_childhood_per_100k,04,Södermanland,2019,,,55-64,M,218.7,39,False
psych_adhd_childhood_per_100k,04,Södermanland,2020,,,55-64,M,181.5,33,False
psych_adhd_childhood_per_100k,04,Södermanland,2021,,,55-64,M,313.0,58,False
psych_adhd_childhood_per_100k,04,Södermanland,2022,,,55-64,M,295.3,56,False
psych_adhd_childhood_per_100k,04,Södermanland,2023,,,55-64,M,369.8,71,False
psych_adhd_childhood_per_100k,04,Södermanland,2024,,,55-64,M,386.6,74,False
psych_adhd_childhood_per_100k,04,Södermanland,2025,,,55-64,M,431.6,83,False
psych_adhd_childhood_per_100k,04,Södermanland,2008,,,55-64,K,36.4,7,False
psych_adhd_childhood_per_100k,04,Södermanland,2009,,,55-64,K,37.2,7,False
psych_adhd_childhood_per_100k,04,Södermanland,2010,,,55-64,K,54.1,10,False
psych_adhd_childhood_per_100k,04,Södermanland,2011,,,55-64,K,44.1,8,False
psych_adhd_childhood_per_100k,04,Södermanland,2012,,,55-64,K,61.9,11,False
psych_adhd_childhood_per_100k,04,Södermanland,2013,,,55-64,K,57.0,10,False
psych_adhd_childhood_per_100k,04,Södermanland,2014,,,55-64,K,115.3,20,False
psych_adhd_childhood_per_100k,04,Södermanland,2015,,,55-64,K,75.3,13,False
psych_adhd_childhood_per_100k,04,Södermanland,2016,,,55-64,K,99.4,17,False
psych_adhd_childhood_per_100k,04,Södermanland,2017,,,55-64,K,99.2,17,False
psych_adhd_childhood_per_100k,04,Södermanland,2018,,,55-64,K,145.1,25,False
psych_adhd_childhood_per_100k,04,Södermanland,2019,,,55-64,K,164.4,29,False
psych_adhd_childhood_per_100k,04,Södermanland,2020,,,55-64,K,189.7,34,False
psych_adhd_childhood_per_100k,04,Södermanland,2021,,,55-64,K,213.1,39,False
psych_adhd_childhood_per_100k,04,Södermanland,2022,,,55-64,K,322.9,60,False
psych_adhd_childhood_per_100k,04,Södermanland,2023,,,55-64,K,405.8,76,False
psych_adhd_childhood_per_100k,04,Södermanland,2024,,,55-64,K,492.4,93,False
psych_adhd_childhood_per_100k,04,Södermanland,2025,,,55-64,K,479.4,91,False
psych_adhd_childhood_per_100k,04,Södermanland,2008,,,55-64,T,31.2,12,False
psych_adhd_childhood_per_100k,04,Södermanland,2009,,,55-64,T,29.3,11,False
psych_adhd_childhood_per_100k,04,Södermanland,2010,,,55-64,T,40.7,15,False
psych_adhd_childhood_per_100k,04,Södermanland,2011,,,55-64,T,52.6,19,False
psych_adhd_childhood_per_100k,04,Södermanland,2012,,,55-64,T,73.4,26,False
psych_adhd_childhood_per_100k,04,Södermanland,2013,,,55-64,T,74.4,26,False
psych_adhd_childhood_per_100k,04,Södermanland,2014,,,55-64,T,104.2,36,False
psych_adhd_childhood_per_100k,04,Södermanland,2015,,,55-64,T,96.0,33,False
psych_adhd_childhood_per_100k,04,Södermanland,2016,,,55-64,T,119.7,41,False
psych_adhd_childhood_per_100k,04,Södermanland,2017,,,55-64,T,139.4,48,False
psych_adhd_childhood_per_100k,04,Södermanland,2018,,,55-64,T,181.7,63,False
psych_adhd_childhood_per_100k,04,Södermanland,2019,,,55-64,T,191.6,68,False
psych_adhd_childhood_per_100k,04,Södermanland,2020,,,55-64,T,185.5,67,False
psych_adhd_childhood_per_100k,04,Södermanland,2021,,,55-64,T,263.4,97,False
psych_adhd_childhood_per_100k,04,Södermanland,2022,,,55-64,T,309.0,116,False
psych_adhd_childhood_per_100k,04,Södermanland,2023,,,55-64,T,387.5,147,False
psych_adhd_childhood_per_100k,04,Södermanland,2024,,,55-64,T,439.2,167,False
psych_adhd_childhood_per_100k,04,Södermanland,2025,,,55-64,T,455.4,174,False
psych_adhd_childhood_per_100k,05,Östergötland,2008,,,55-64,M,22.3,3,False
psych_adhd_childhood_per_100k,05,Östergötland,2009,,,55-64,M,43.8,12,False
psych_adhd_childhood_per_100k,05,Östergötland,2010,,,55-64,M,51.8,14,False
psych_adhd_childhood_per_100k,05,Östergötland,2011,,,55-64,M,45.2,12,False
psych_adhd_childhood_per_100k,05,Östergötland,2012,,,55-64,M,68.5,18,False
psych_adhd_childhood_per_100k,05,Östergötland,2013,,,55-64,M,84.4,22,False
psych_adhd_childhood_per_100k,05,Östergötland,2014,,,55-64,M,115.9,30,False
psych_adhd_childhood_per_100k,05,Östergötland,2015,,,55-64,M,104.7,27,False
psych_adhd_childhood_per_100k,05,Östergötland,2016,,,55-64,M,139.0,36,False
psych_adhd_childhood_per_100k,05,Östergötland,2017,,,55-64,M,165.8,43,False
psych_adhd_childhood_per_100k,05,Östergötland,2018,,,55-64,M,232.4,61,False
psych_adhd_childhood_per_100k,05,Östergötland,2019,,,55-64,M,287.0,77,False
psych_adhd_childhood_per_100k,05,Östergötland,2020,,,55-64,M,303.1,83,False
psych_adhd_childhood_per_100k,05,Östergötland,2021,,,55-64,M,294.4,82,False
psych_adhd_childhood_per_100k,05,Östergötland,2022,,,55-64,M,296.2,84,False
psych_adhd_childhood_per_100k,05,Östergötland,2023,,,55-64,M,393.0,112,False
psych_adhd_childhood_per_100k,05,Östergötland,2024,,,55-64,M,393.1,113,False
psych_adhd_childhood_per_100k,05,Östergötland,2025,,,55-64,M,451.7,131,False
psych_adhd_childhood_per_100k,05,Östergötland,2008,,,55-64,K,22.3,3,False
psych_adhd_childhood_per_100k,05,Östergötland,2009,,,55-64,K,30.7,4,False
psych_adhd_childhood_per_100k,05,Östergötland,2010,,,55-64,K,62.1,8,False
psych_adhd_childhood_per_100k,05,Östergötland,2011,,,55-64,K,60.3,16,False
psych_adhd_childhood_per_100k,05,Östergötland,2012,,,55-64,K,53.2,14,False
psych_adhd_childhood_per_100k,05,Östergötland,2013,,,55-64,K,76.8,20,False
psych_adhd_childhood_per_100k,05,Östergötland,2014,,,55-64,K,66.3,17,False
psych_adhd_childhood_per_100k,05,Östergötland,2015,,,55-64,K,117.8,30,False
psych_adhd_childhood_per_100k,05,Östergötland,2016,,,55-64,K,134.0,34,False
psych_adhd_childhood_per_100k,05,Östergötland,2017,,,55-64,K,203.6,52,False
psych_adhd_childhood_per_100k,05,Östergötland,2018,,,55-64,K,242.5,62,False
psych_adhd_childhood_per_100k,05,Östergötland,2019,,,55-64,K,257.7,67,False
psych_adhd_childhood_per_100k,05,Östergötland,2020,,,55-64,K,301.9,80,False
psych_adhd_childhood_per_100k,05,Östergötland,2021,,,55-64,K,317.8,86,False
psych_adhd_childhood_per_100k,05,Östergötland,2022,,,55-64,K,400.8,110,False
psych_adhd_childhood_per_100k,05,Östergötland,2023,,,55-64,K,440.8,122,False
psych_adhd_childhood_per_100k,05,Östergötland,2024,,,55-64,K,480.2,134,False
psych_adhd_childhood_per_100k,05,Östergötland,2025,,,55-64,K,498.2,140,False
psych_adhd_childhood_per_100k,05,Östergötland,2008,,,55-64,T,22.3,6,False
psych_adhd_childhood_per_100k,05,Östergötland,2009,,,55-64,T,29.2,16,False
psych_adhd_childhood_per_100k,05,Östergötland,2010,,,55-64,T,40.7,22,False
psych_adhd_childhood_per_100k,05,Östergötland,2011,,,55-64,T,52.7,28,False
psych_adhd_childhood_per_100k,05,Östergötland,2012,,,55-64,T,60.8,32,False
psych_adhd_childhood_per_100k,05,Östergötland,2013,,,55-64,T,80.6,42,False
psych_adhd_childhood_per_100k,05,Östergötland,2014,,,55-64,T,91.3,47,False
psych_adhd_childhood_per_100k,05,Östergötland,2015,,,55-64,T,111.2,57,False
psych_adhd_childhood_per_100k,05,Östergötland,2016,,,55-64,T,136.5,70,False
psych_adhd_childhood_per_100k,05,Östergötland,2017,,,55-64,T,184.5,95,False
psych_adhd_childhood_per_100k,05,Östergötland,2018,,,55-64,T,237.4,123,False
psych_adhd_childhood_per_100k,05,Östergötland,2019,,,55-64,T,272.6,144,False
psych_adhd_childhood_per_100k,05,Östergötland,2020,,,55-64,T,302.6,163,False
psych_adhd_childhood_per_100k,05,Östergötland,2021,,,55-64,T,305.9,168,False
psych_adhd_childhood_per_100k,05,Östergötland,2022,,,55-64,T,347.6,194,False
psych_adhd_childhood_per_100k,05,Östergötland,2023,,,55-64,T,416.6,234,False
psych_adhd_childhood_per_100k,05,Östergötland,2024,,,55-64,T,436.0,247,False
psych_adhd_childhood_per_100k,05,Östergötland,2025,,,55-64,T,474.6,271,False
psych_adhd_childhood_per_100k,06,Jönköping,2008,,,55-64,M,41.2,9,False
psych_adhd_childhood_per_100k,06,Jönköping,2009,,,55-64,M,64.6,14,False
psych_adhd_childhood_per_100k,06,Jönköping,2010,,,55-64,M,93.5,20,False
psych_adhd_childhood_per_100k,06,Jönköping,2011,,,55-64,M,123.4,26,False
psych_adhd_childhood_per_100k,06,Jönköping,2012,,,55-64,M,110.1,23,False
psych_adhd_childhood_per_100k,06,Jönköping,2013,,,55-64,M,178.1,37,False
psych_adhd_childhood_per_100k,06,Jönköping,2014,,,55-64,M,213.7,44,False
psych_adhd_childhood_per_100k,06,Jönköping,2015,,,55-64,M,237.7,49,False
psych_adhd_childhood_per_100k,06,Jönköping,2016,,,55-64,M,179.5,37,False
psych_adhd_childhood_per_100k,06,Jönköping,2017,,,55-64,M,188.3,39,False
psych_adhd_childhood_per_100k,06,Jönköping,2018,,,55-64,M,237.7,50,False
psych_adhd_childhood_per_100k,06,Jönköping,2019,,,55-64,M,225.3,48,False
psych_adhd_childhood_per_100k,06,Jönköping,2020,,,55-64,M,286.4,62,False
psych_adhd_childhood_per_100k,06,Jönköping,2021,,,55-64,M,341.4,75,False
psych_adhd_childhood_per_100k,06,Jönköping,2022,,,55-64,M,401.7,90,False
psych_adhd_childhood_per_100k,06,Jönköping,2023,,,55-64,M,516.1,117,False
psych_adhd_childhood_per_100k,06,Jönköping,2024,,,55-64,M,537.2,123,False
psych_adhd_childhood_per_100k,06,Jönköping,2025,,,55-64,M,505.9,117,False
psych_adhd_childhood_per_100k,06,Jönköping,2008,,,55-64,K,23.3,5,False
psych_adhd_childhood_per_100k,06,Jönköping,2009,,,55-64,K,42.3,9,False
psych_adhd_childhood_per_100k,06,Jönköping,2010,,,55-64,K,57.0,12,False
psych_adhd_childhood_per_100k,06,Jönköping,2011,,,55-64,K,72.1,15,False
psych_adhd_childhood_per_100k,06,Jönköping,2012,,,55-64,K,63.5,13,False
psych_adhd_childhood_per_100k,06,Jönköping,2013,,,55-64,K,64.6,13,False
psych_adhd_childhood_per_100k,06,Jönköping,2014,,,55-64,K,130.0,26,False
psych_adhd_childhood_per_100k,06,Jönköping,2015,,,55-64,K,125.4,25,False
psych_adhd_childhood_per_100k,06,Jönköping,2016,,,55-64,K,110.3,22,False
psych_adhd_childhood_per_100k,06,Jönköping,2017,,,55-64,K,154.9,31,False
psych_adhd_childhood_per_100k,06,Jönköping,2018,,,55-64,K,154.2,31,False
psych_adhd_childhood_per_100k,06,Jönköping,2019,,,55-64,K,172.3,35,False
psych_adhd_childhood_per_100k,06,Jönköping,2020,,,55-64,K,217.6,45,False
psych_adhd_childhood_per_100k,06,Jönköping,2021,,,55-64,K,238.5,50,False
psych_adhd_childhood_per_100k,06,Jönköping,2022,,,55-64,K,347.5,74,False
psych_adhd_childhood_per_100k,06,Jönköping,2023,,,55-64,K,479.7,104,False
psych_adhd_childhood_per_100k,06,Jönköping,2024,,,55-64,K,508.1,111,False
psych_adhd_childhood_per_100k,06,Jönköping,2025,,,55-64,K,570.5,126,False
psych_adhd_childhood_per_100k,06,Jönköping,2008,,,55-64,T,32.3,14,False
psych_adhd_childhood_per_100k,06,Jönköping,2009,,,55-64,T,53.6,23,False
psych_adhd_childhood_per_100k,06,Jönköping,2010,,,55-64,T,75.5,32,False
psych_adhd_childhood_per_100k,06,Jönköping,2011,,,55-64,T,97.9,41,False
psych_adhd_childhood_per_100k,06,Jönköping,2012,,,55-64,T,87.0,36,False
psych_adhd_childhood_per_100k,06,Jönköping,2013,,,55-64,T,122.3,50,False
psych_adhd_childhood_per_100k,06,Jönköping,2014,,,55-64,T,172.5,70,False
psych_adhd_childhood_per_100k,06,Jönköping,2015,,,55-64,T,182.6,74,False
psych_adhd_childhood_per_100k,06,Jönköping,2016,,,55-64,T,145.4,59,False
psych_adhd_childhood_per_100k,06,Jönköping,2017,,,55-64,T,171.9,70,False
psych_adhd_childhood_per_100k,06,Jönköping,2018,,,55-64,T,196.9,81,False
psych_adhd_childhood_per_100k,06,Jönköping,2019,,,55-64,T,199.5,83,False
psych_adhd_childhood_per_100k,06,Jönköping,2020,,,55-64,T,252.8,107,False
psych_adhd_childhood_per_100k,06,Jönköping,2021,,,55-64,T,291.1,125,False
psych_adhd_childhood_per_100k,06,Jönköping,2022,,,55-64,T,375.4,164,False
psych_adhd_childhood_per_100k,06,Jönköping,2023,,,55-64,T,498.3,221,False
psych_adhd_childhood_per_100k,06,Jönköping,2024,,,55-64,T,523.0,234,False
psych_adhd_childhood_per_100k,06,Jönköping,2025,,,55-64,T,537.4,243,False
psych_adhd_childhood_per_100k,07,Kronoberg,2008,,,55-64,M,48.0,6,False
psych_adhd_childhood_per_100k,07,Kronoberg,2009,,,55-64,M,100.6,6,False
psych_adhd_childhood_per_100k,07,Kronoberg,2010,,,55-64,M,187.6,11,False
psych_adhd_childhood_per_100k,07,Kronoberg,2011,,,55-64,M,58.2,7,False
psych_adhd_childhood_per_100k,07,Kronoberg,2012,,,55-64,M,76.4,9,False
psych_adhd_childhood_per_100k,07,Kronoberg,2013,,,55-64,M,129.3,15,False
psych_adhd_childhood_per_100k,07,Kronoberg,2014,,,55-64,M,113.5,13,False
psych_adhd_childhood_per_100k,07,Kronoberg,2015,,,55-64,M,132.7,15,False
psych_adhd_childhood_per_100k,07,Kronoberg,2016,,,55-64,M,197.0,22,False
psych_adhd_childhood_per_100k,07,Kronoberg,2017,,,55-64,M,223.1,25,False
psych_adhd_childhood_per_100k,07,Kronoberg,2018,,,55-64,M,249.2,28,False
psych_adhd_childhood_per_100k,07,Kronoberg,2019,,,55-64,M,325.0,37,False
psych_adhd_childhood_per_100k,07,Kronoberg,2020,,,55-64,M,336.8,39,False
psych_adhd_childhood_per_100k,07,Kronoberg,2021,,,55-64,M,323.0,38,False
psych_adhd_childhood_per_100k,07,Kronoberg,2022,,,55-64,M,346.2,42,False
psych_adhd_childhood_per_100k,07,Kronoberg,2023,,,55-64,M,380.6,47,False
psych_adhd_childhood_per_100k,07,Kronoberg,2024,,,55-64,M,306.9,38,False
psych_adhd_childhood_per_100k,07,Kronoberg,2025,,,55-64,M,280.5,35,False
psych_adhd_childhood_per_100k,07,Kronoberg,2008,,,55-64,K,65.6,4,False
psych_adhd_childhood_per_100k,07,Kronoberg,2009,,,55-64,K,16.5,1,False
psych_adhd_childhood_per_100k,07,Kronoberg,2010,,,55-64,K,33.0,2,False
psych_adhd_childhood_per_100k,07,Kronoberg,2011,,,55-64,K,25.6,3,False
psych_adhd_childhood_per_100k,07,Kronoberg,2012,,,55-64,K,120.9,14,False
psych_adhd_childhood_per_100k,07,Kronoberg,2013,,,55-64,K,167.4,19,False
psych_adhd_childhood_per_100k,07,Kronoberg,2014,,,55-64,K,169.8,19,False
psych_adhd_childhood_per_100k,07,Kronoberg,2015,,,55-64,K,135.5,15,False
psych_adhd_childhood_per_100k,07,Kronoberg,2016,,,55-64,K,118.7,13,False
psych_adhd_childhood_per_100k,07,Kronoberg,2017,,,55-64,K,174.3,19,False
psych_adhd_childhood_per_100k,07,Kronoberg,2018,,,55-64,K,174.2,19,False
psych_adhd_childhood_per_100k,07,Kronoberg,2019,,,55-64,K,208.6,23,False
psych_adhd_childhood_per_100k,07,Kronoberg,2020,,,55-64,K,224.5,25,False
psych_adhd_childhood_per_100k,07,Kronoberg,2021,,,55-64,K,124.7,14,False
psych_adhd_childhood_per_100k,07,Kronoberg,2022,,,55-64,K,227.3,26,False
psych_adhd_childhood_per_100k,07,Kronoberg,2023,,,55-64,K,275.9,32,False
psych_adhd_childhood_per_100k,07,Kronoberg,2024,,,55-64,K,195.0,23,False
psych_adhd_childhood_per_100k,07,Kronoberg,2025,,,55-64,K,235.5,28,False
psych_adhd_childhood_per_100k,07,Kronoberg,2008,,,55-64,T,40.8,10,False
psych_adhd_childhood_per_100k,07,Kronoberg,2009,,,55-64,T,28.8,7,False
psych_adhd_childhood_per_100k,07,Kronoberg,2010,,,55-64,T,54.1,13,False
psych_adhd_childhood_per_100k,07,Kronoberg,2011,,,55-64,T,42.1,10,False
psych_adhd_childhood_per_100k,07,Kronoberg,2012,,,55-64,T,98.5,23,False
psych_adhd_childhood_per_100k,07,Kronoberg,2013,,,55-64,T,148.1,34,False
psych_adhd_childhood_per_100k,07,Kronoberg,2014,,,55-64,T,141.3,32,False
psych_adhd_childhood_per_100k,07,Kronoberg,2015,,,55-64,T,134.1,30,False
psych_adhd_childhood_per_100k,07,Kronoberg,2016,,,55-64,T,158.2,35,False
psych_adhd_childhood_per_100k,07,Kronoberg,2017,,,55-64,T,199.1,44,False
psych_adhd_childhood_per_100k,07,Kronoberg,2018,,,55-64,T,212.3,47,False
psych_adhd_childhood_per_100k,07,Kronoberg,2019,,,55-64,T,267.7,60,False
psych_adhd_childhood_per_100k,07,Kronoberg,2020,,,55-64,T,281.7,64,False
psych_adhd_childhood_per_100k,07,Kronoberg,2021,,,55-64,T,226.2,52,False
psych_adhd_childhood_per_100k,07,Kronoberg,2022,,,55-64,T,288.5,68,False
psych_adhd_childhood_per_100k,07,Kronoberg,2023,,,55-64,T,329.9,79,False
psych_adhd_childhood_per_100k,07,Kronoberg,2024,,,55-64,T,252.4,61,False
psych_adhd_childhood_per_100k,07,Kronoberg,2025,,,55-64,T,258.5,63,False
psych_adhd_childhood_per_100k,08,Kalmar,2008,,,55-64,M,29.0,5,False
psych_adhd_childhood_per_100k,08,Kalmar,2009,,,55-64,M,17.5,3,False
psych_adhd_childhood_per_100k,08,Kalmar,2010,,,55-64,M,59.5,10,False
psych_adhd_childhood_per_100k,08,Kalmar,2011,,,55-64,M,121.5,20,False
psych_adhd_childhood_per_100k,08,Kalmar,2012,,,55-64,M,118.3,19,False
psych_adhd_childhood_per_100k,08,Kalmar,2013,,,55-64,M,177.9,28,False
psych_adhd_childhood_per_100k,08,Kalmar,2014,,,55-64,M,160.8,25,False
psych_adhd_childhood_per_100k,08,Kalmar,2015,,,55-64,M,246.5,38,False
psych_adhd_childhood_per_100k,08,Kalmar,2016,,,55-64,M,306.0,47,False
psych_adhd_childhood_per_100k,08,Kalmar,2017,,,55-64,M,280.2,43,False
psych_adhd_childhood_per_100k,08,Kalmar,2018,,,55-64,M,292.9,45,False
psych_adhd_childhood_per_100k,08,Kalmar,2019,,,55-64,M,373.8,58,False
psych_adhd_childhood_per_100k,08,Kalmar,2020,,,55-64,M,396.0,62,False
psych_adhd_childhood_per_100k,08,Kalmar,2021,,,55-64,M,459.1,73,False
psych_adhd_childhood_per_100k,08,Kalmar,2022,,,55-64,M,444.4,72,False
psych_adhd_childhood_per_100k,08,Kalmar,2023,,,55-64,M,582.2,95,False
psych_adhd_childhood_per_100k,08,Kalmar,2024,,,55-64,M,558.5,91,False
psych_adhd_childhood_per_100k,08,Kalmar,2025,,,55-64,M,614.0,100,False
psych_adhd_childhood_per_100k,08,Kalmar,2008,,,55-64,K,11.9,2,False
psych_adhd_childhood_per_100k,08,Kalmar,2009,,,55-64,K,25.7,2,False
psych_adhd_childhood_per_100k,08,Kalmar,2010,,,55-64,K,64.4,5,False
psych_adhd_childhood_per_100k,08,Kalmar,2011,,,55-64,K,43.2,7,False
psych_adhd_childhood_per_100k,08,Kalmar,2012,,,55-64,K,69.2,11,False
psych_adhd_childhood_per_100k,08,Kalmar,2013,,,55-64,K,83.3,13,False
psych_adhd_childhood_per_100k,08,Kalmar,2014,,,55-64,K,84.4,13,False
psych_adhd_childhood_per_100k,08,Kalmar,2015,,,55-64,K,91.6,14,False
psych_adhd_childhood_per_100k,08,Kalmar,2016,,,55-64,K,131.7,20,False
psych_adhd_childhood_per_100k,08,Kalmar,2017,,,55-64,K,177.4,27,False
psych_adhd_childhood_per_100k,08,Kalmar,2018,,,55-64,K,208.8,32,False
psych_adhd_childhood_per_100k,08,Kalmar,2019,,,55-64,K,252.1,39,False
psych_adhd_childhood_per_100k,08,Kalmar,2020,,,55-64,K,302.0,47,False
psych_adhd_childhood_per_100k,08,Kalmar,2021,,,55-64,K,415.7,65,False
psych_adhd_childhood_per_100k,08,Kalmar,2022,,,55-64,K,481.7,76,False
psych_adhd_childhood_per_100k,08,Kalmar,2023,,,55-64,K,583.5,93,False
psych_adhd_childhood_per_100k,08,Kalmar,2024,,,55-64,K,614.5,98,False
psych_adhd_childhood_per_100k,08,Kalmar,2025,,,55-64,K,717.9,115,False
psych_adhd_childhood_per_100k,08,Kalmar,2008,,,55-64,T,20.6,7,False
psych_adhd_childhood_per_100k,08,Kalmar,2009,,,55-64,T,14.8,5,False
psych_adhd_childhood_per_100k,08,Kalmar,2010,,,55-64,T,45.2,15,False
psych_adhd_childhood_per_100k,08,Kalmar,2011,,,55-64,T,82.7,27,False
psych_adhd_childhood_per_100k,08,Kalmar,2012,,,55-64,T,93.9,30,False
psych_adhd_childhood_per_100k,08,Kalmar,2013,,,55-64,T,130.8,41,False
psych_adhd_childhood_per_100k,08,Kalmar,2014,,,55-64,T,122.7,38,False
psych_adhd_childhood_per_100k,08,Kalmar,2015,,,55-64,T,169.3,52,False
psych_adhd_childhood_per_100k,08,Kalmar,2016,,,55-64,T,219.3,67,False
psych_adhd_childhood_per_100k,08,Kalmar,2017,,,55-64,T,229.0,70,False
psych_adhd_childhood_per_100k,08,Kalmar,2018,,,55-64,T,250.9,77,False
psych_adhd_childhood_per_100k,08,Kalmar,2019,,,55-64,T,313.1,97,False
psych_adhd_childhood_per_100k,08,Kalmar,2020,,,55-64,T,349.1,109,False
psych_adhd_childhood_per_100k,08,Kalmar,2021,,,55-64,T,437.6,138,False
psych_adhd_childhood_per_100k,08,Kalmar,2022,,,55-64,T,462.7,148,False
psych_adhd_childhood_per_100k,08,Kalmar,2023,,,55-64,T,582.8,188,False
psych_adhd_childhood_per_100k,08,Kalmar,2024,,,55-64,T,586.2,189,False
psych_adhd_childhood_per_100k,08,Kalmar,2025,,,55-64,T,665.5,215,False
psych_adhd_childhood_per_100k,09,Gotland,2008,,,55-64,M,46.4,2,False
psych_adhd_childhood_per_100k,09,Gotland,2009,,,55-64,M,141.0,6,False
psych_adhd_childhood_per_100k,09,Gotland,2010,,,55-64,M,263.1,11,False
psych_adhd_childhood_per_100k,09,Gotland,2011,,,55-64,M,287.8,12,False
psych_adhd_childhood_per_100k,09,Gotland,2012,,,55-64,M,241.0,10,False
psych_adhd_childhood_per_100k,09,Gotland,2013,,,55-64,M,217.7,9,False
