hsaId,name,ownership,isFamiljecentral,address,phone,lat,lon,lanCode,kommunCode,kommungrupp,unitCode,spark_startYear,spark_endYear,spark_weightedDemand,spark_rj,spark_children05,url_1177,coord_source,spark_verify_1177,fetched_at
SE2321000131-E000000000419,"Närhälsan Boda barnavårdscentral, Borås",Region,True,"Smörhulegatan 2, 50742, Borås",,57.7299595,12.988081,14,1490,,14_SE2321000131-E000000000419,,,5010,0.0002,1041,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Boda-vardcentral-Boras/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000420,"Närhälsan Bollebygd barnavårdscentral, Bollebygd",Region,True,"Gästgivarevägen 8, 51736, Bollebygd",,57.669458,12.57209,14,1443,,14_SE2321000131-E000000000420,,,1306,0.000766,487,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Bollebygd-vardcentral-Bollebygd/,,live_2026-07-21,2026-08-26
,"Närhälsan Brämaregården barnavårdscentral, Göteborg",Region,False,,,57.7204971,11.9400001,14,1480,,14_X0660,,,18501,5.4e-05,1117,,,,2026-08-26
SE2321000131-E000000001652,"Närhälsan Dagson barnavårdscentral, Uddevalla",Region,True,"Södergatan 11, 45140, Uddevalla",,58.3485193,11.9334524,14,1485,,14_SE2321000131-E000000001652,,,2861,0.000349,755,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Dagson-vardcentral-Uddevalla/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000752,Närhälsan Dalaberg polyclinics and health visitor,Region,True,"Lövskogsgatan 8, 45172, Uddevalla",010-441 68 00,58.3713545,11.9351153,14,1485,,14_SE2321000131-F000000000752,,,2662,0.000376,913,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Dalaberg-barnavardscentral-Uddevalla/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000004897,"Närhälsan Dals-Ed barnavårdscentral, Ed",Region,True,"Storgatan 7 A, 66830, Ed",,58.9109708,11.9399755,14,1438,,14_SE2321000131-E000000004897,,,471,0.002122,99,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Dals-Ed-vardcentral-Ed/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000421,"Närhälsan Dalsjöfors barnavårdscentral, Dalsjöfors",Privat,False,"Uppegårdsgatan 2, 51634, Dalsjöfors",,57.7141817,13.0923519,14,1490,,14_SE2321000131-E000000000421,,,2230,0.000448,619,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Dalsjofors-vardcentral-Dalsjofors/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000313,"Närhälsan Ekmanska barnavårdscentral, Göteborg",Region,False,"Lillkullegatan 21 A, 41274, Göteborg",,57.7007026,12.0089236,14,1480,,14_SE2321000131-E000000000313,,,17809,5.6e-05,658,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Ekmanska-vardcentral-Goteborg/,,live_2026-07-21,2026-08-26
SE2321000131-E000000008388,"Närhälsan Eriksberg barnavårdscentral, Göteborg",Region,False,"Sjöporten 4, 41764, Göteborg",,57.7013439,11.9154694,14,1480,,14_SE2321000131-E000000008388,,,15860,6.3e-05,535,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Eriksberg-vardcentral-Goteborg/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000429,"Närhälsan Floda barnavårdscentral, Floda",Region,True,"Rurik Holms väg 10 A, 44830, Floda",,57.8080816,12.3610846,14,1441,,14_SE2321000131-E000000000429,,,1930,0.000518,1058,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Floda-vardcentral-Floda/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000422,"Närhälsan Fristad barnavårdscentral, Borås",Privat,False,"Tärnavägen 6, 51333, Fristad",,57.8265609,13.011484,14,1490,,14_SE2321000131-E000000000422,,,1782,0.000561,649,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Fristad-vardcentral-Boras/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001660,"Närhälsan Frölunda barnavårdscentral, Västra Frölunda",Region,False,"Frölunda Torg 11, 42142, Västra Frölunda",031-346 08 91,57.6501036,11.9178456,14,1480,,14_SE2321000131-F000000001660,,,13982,7.2e-05,0,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Frolunda-barnavardscentral-Vastra-Frolunda/,,live_2026-07-21,2026-08-26
,Närhälsan Furulund barnavårdscentral,Region,False,,,57.702856,12.144997,14,1402,,14_X0671,,,7351,0.000136,88,,,,2026-08-26
SE2321000131-E000000005063,Närhälsan Gamlestadstorget vårdcentral och BVC,Region,False,"Säveåns Brygga 5, 41511, Göteborg",,57.726817,12.006769,14,1480,,14_SE2321000131-E000000005063,,,19402,5.2e-05,138,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gamlestadstorget-vardcentral-Goteborg/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000316,"Närhälsan Gibraltargatan barnavårdscentral, Göteborg",Region,False,"Gibraltargatan 1 C, 41132, Göteborg",,57.6919009,11.9776761,14,1480,,14_SE2321000131-E000000000316,,,18566,5.4e-05,445,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gibraltargatan-vardcentral-Goteborg/,,live_2026-07-21,2026-08-26
,Närhälsan Guldvingen vårdcentral och BVC,Region,False,,,58.4944,13.1670522,14,1494,,14_X0675,,,1412,0.000708,1369,,,,2026-08-26
,Närhälsan Gullspång barnavårdscentral - Hova,Region,False,,,58.8558768,14.2164711,14,1447,,14_X0676,,,1773,0.000564,192,,,,2026-08-26
,Närhälsan Götene vårdcentral och BVC,Region,False,,,58.5276885,13.494559,14,1471,,14_X0677,,,569,0.001754,547,,,,2026-08-26
SE2321000131-F000000000544,"Närhälsan Heimdal barnavårdscentral, Borås",Region,False,"Allégatan 39, 503 32, Borås",033-724 64 00,57.7209751,12.9424361,14,1490,,14_SE2321000131-F000000000544,,,5887,0.00017,492,https://www.1177.se/hitta-vard/kontaktkort/BVC-Allekliniken-Sleipner-Boras/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Närhälsan Hentorp vårdcentral och BVC,Region,False,,,58.3701197,13.8282748,14,1496,,14_X0679,,,3122,0.00032,216,,,,2026-08-26
SE2321000131-E000000001689,Närhälsan Herrljunga vårdcentral och BVC,Region,True,"Horsbyvägen 16 A, 52432, Herrljunga",,58.0759553,13.0145607,14,1466,,14_SE2321000131-E000000001689,,,501,0.001993,473,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Herrljunga-vardcentral-Herrljunga/,,live_2026-07-21,2026-08-26
SE2321000131-E000000004576,"Närhälsan Hindås barnavårdscentral, Hindås",Region,True,"Hindås Stationsväg 47, 43853, Hindås",,57.7038588,12.4484105,14,1401,,14_SE2321000131-E000000004576,,,1208,0.000827,327,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Hindas-vardcentral-Hindas/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000465,Närhälsan Hjo health center,Region,True,"Karlsborgsvägen 4 A, 54436, Hjo",,58.3100165,14.3005024,14,1497,,14_SE2321000131-E000000000465,,,1066,0.000938,525,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Hjo-vardcentral-Hjo/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000437,"Närhälsan Horred barnavårdscentral, Horred",Region,False,"Lunnaliden 4, 51930, Horred",,57.3557525,12.474881,14,1463,,14_SE2321000131-E000000000437,,,295,0.003382,345,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Horred-vardcentral-Horred/,,live_2026-07-21,2026-08-26
SE2321000131-E000000006737,"Närhälsan Högsbo barnavårdscentral, Högsbo",Region,True,"Markmyntsgatan 14 A, 41480, Göteborg",,57.6700336,11.9287245,14,1480,,14_SE2321000131-E000000006737,,,16239,6.2e-05,1218,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Hogsbo-vardcentral-Hogsbo/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000002615,Närhälsan Karlsborg vårdcentral och BVC,Region,True,"Kärleksstigen 4 B, 54630, Karlsborg",,58.5301903,14.5160933,14,1446,,14_SE2321000131-E000000002615,,,463,0.00216,362,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Karlsborg-vardcentral-Karlsborg/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000438,"Närhälsan Kinna barnavårdscentral, Kinna",Region,True,"Kinnaborgsvägen 3, 51123, Kinna",,57.5117797,12.7120332,14,1463,,14_SE2321000131-E000000000438,,,828,0.001208,675,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Kinna-vardcentral-Kinna/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000213,"Närhälsan Krokslätt barnavårdscentral, Mölndal",Region,False,"Fredåsgatan 13, 43167, Mölndal",,57.6737363,12.0084048,14,1481,,14_SE2321000131-E000000000213,,,15033,6.7e-05,591,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Krokslatt-vardcentral-Molndal/,,live_2026-07-21,2026-08-26
,"Närhälsan Kungshamn barnavårdscentral, Hunnebostrand",Region,False,,,58.4403141,11.3040123,14,1427,,14_X0689,,,708,0.001411,99,,,,2026-08-26
,Närhälsan Kungssten barnavårdscentral,Region,False,,,57.6823448,11.9088535,14,1480,,14_X0690,,,17550,5.7e-05,775,,,,2026-08-26
SE2321000131-E000000000536,Närhälsan Källstorp polyclinics and health visitor,Region,False,"Strömsviksvägen 16, 46159, Trollhättan",,58.2937969,12.2833426,14,1488,,14_SE2321000131-E000000000536,,,3755,0.000266,617,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Kallstorp-vardcentral-Trollhattan/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000329,"Närhälsan Kärra barnavårdscentral, Hisings Kärra",Region,True,"Lillekärr Södra 51, 42531, Hisings Kärra",,57.7938599,11.9958317,14,1480,,14_SE2321000131-E000000000329,,,9076,0.00011,701,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Karra-vardcentral-Hisings-Karra/,,live_2026-07-21,2026-08-26
SE2321000131-E000000004575,Närhälsan Landvetter child health,Region,True,"Brattåstorget 13, 43835, Landvetter",,57.686811,12.2107669,14,1401,,14_SE2321000131-E000000004575,,,7291,0.000137,882,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Landvetter-vardcentral-Landvetter/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000431,"Närhälsan Lerum barnavårdscentral, Lerum",Region,False,"Göteborgsvägen 9, 44330, Lerum",,57.7685376,12.2657546,14,1441,,14_SE2321000131-E000000000431,,,3113,0.000321,725,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Lerum-vardcentral-Lerum/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000214,Närhälsan Lindome vårdcentral och BVC,Region,True,"Almåsgången 7, 43722, Lindome",,57.5770753,12.0875555,14,1481,,14_SE2321000131-E000000000214,,,4116,0.000243,780,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Lindome-vardcentral-Lindome/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000541,Närhälsan Ljungskile vårdcentral och BVC,Region,False,"Vällebergsvägen 28, 45930, Ljungskile",,58.2264767,11.9184215,14,1485,,14_SE2321000131-E000000000541,,,1350,0.00074,662,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Ljungskile-vardcentral-Ljungskile/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000712,"Närhälsan Majorna barnavårdscentral, Majorna",Region,False,"Skärgårdsgatan 4, 41451, Göteborg",,57.6975216,11.9233441,14,1480,,14_SE2321000131-E000000000712,,,17642,5.7e-05,1333,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Majorna-vardcentral-Majorna/,,live_2026-07-21,2026-08-26
SE2321000131-E000000007323,"Närhälsan Mariestad barnavårdscentral, Mariestad",Region,True,"Lockerudsvägen 12, 54224, Mariestad",,58.7051164,13.7958309,14,1493,,14_SE2321000131-E000000007323,,,854,0.00117,405,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mariestad-vardcentral-Mariestad/,,live_2026-07-21,2026-08-26
SE2321000131-E000000004899,"Närhälsan Mellerud barnavårdscentral, Mellerud",Privat,True,"Norra Kungsgatan 3, 46430, Mellerud",,58.7000235,12.4538011,14,1461,,14_SE2321000131-E000000004899,,,456,0.002189,619,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mellerud-vardcentral-Mellerud/,,live_2026-07-21,2026-08-26
SE2321000131-E000000004574,"Närhälsan Mölnlycke barnavårdscentral, Mölnlycke",Region,True,"Ekdalavägen 2, 43530, Mölnlycke",,57.6582312,12.1134537,14,1401,,14_SE2321000131-E000000004574,,,10564,9.5e-05,348,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Molnlycke-vardcentral-Molnlycke/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Närhälsan Mösseberg polyclinics and health visitor,Region,False,,,58.18928,13.5540947,14,1499,,14_X0703,,,1871,0.000534,0,,,,2026-08-26
SE2321000131-E000000000463,Närhälsan Norrmalm vårdcentral och BVC,Region,False,"Ekängsvägen 15, 54940, Skövde",,58.4004684,13.8390294,14,1496,,14_SE2321000131-E000000000463,,,3596,0.000278,584,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Norrmalm-vardcentral-Skovde/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000553,Närhälsan Nossebro vårdcentral och BVC,Region,True,"Ängsgatan 2, 46531, Nossebro",,58.1911086,12.726758,14,1445,,14_SE2321000131-E000000000553,,,766,0.001305,288,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Nossebro-vardcentral-Nossebro/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Närhälsan Oden medical center,Region,False,,,58.164032,13.552567,14,1499,,14_X0706,,,2099,0.000476,1330,,,,2026-08-26
SE2321000131-E000000000269,"Närhälsan Partille barnavårdscentral, Partille",Region,True,"Kyrktorget 13, 43333, Partille",,57.7392874,12.1052898,14,1402,,14_SE2321000131-E000000000269,,,13711,7.3e-05,846,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Partille-vardcentral-Partille/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000424,Närhälsan Sandared barnavårdscentral,Region,False,"Strandvägen 11, 51832, Sandared",,57.709483,12.7989288,14,1490,,14_SE2321000131-E000000000424,,,2732,0.000366,671,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sandared-vardcentral-Sandared/,,live_2026-07-21,2026-08-26
,"Närhälsan Sannegården barnavårdscentral, Göteborg",Region,False,,,57.7096087,11.9273903,14,1480,,14_X0709,,,17924,5.6e-05,296,,,,2026-08-26
SE2321000131-E000000000425,"Närhälsan Sjöbo barnavårdscentral, Borås",Region,True,"Sjöbo Torggata 4, 50642, Borås",,57.7497593,12.9443595,14,1490,,14_SE2321000131-E000000000425,,,4547,0.00022,516,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sjobo-vardcentral-Boras/,,live_2026-07-21,2026-08-26
,"Närhälsan Skene barnavårdscentral, Skene",Region,False,,,57.4924284,12.6475194,14,1463,,14_X0711,,,839,0.001191,614,,,,2026-08-26
SE2321000131-E000000000540,Närhälsan Skogslyckan vårdcentral och BVC,Region,False,"Sunnanvindsvägen 8, 45160, Uddevalla",,58.360366,11.9133025,14,1485,,14_SE2321000131-E000000000540,,,2762,0.000362,239,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Skogslyckan-vardcentral-Uddevalla/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000005569,Närhälsan Solgärde vårdcentral och BVC,Region,False,"Rollsbovägen 58, 44240, Kungälv",,57.8886035,11.9502813,14,1482,,14_SE2321000131-E000000005569,,,3934,0.000254,1111,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Solgarde-vardcentral-Kungalv/,,live_2026-07-21,2026-08-26
SE2321000131-E000000001690,Närhälsan Sollebrunn vårdcentral och BVC,Region,False,"Centrumgatan 6, 44170, Sollebrunn",,58.1196195,12.5302484,14,1489,,14_SE2321000131-E000000001690,,,463,0.002158,363,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sollebrunn-vardcentral-Sollebrunn/,,live_2026-07-21,2026-08-26
,Närhälsan Stenstorp vårdcentral och BVC,Region,False,,,58.2715741,13.7120971,14,1499,,14_X0715,,,1483,0.000674,250,,,,2026-08-26
,"Närhälsan Stenungsund barnavårdscentral, Stenungsund",Region,False,,,58.0618394,11.8424831,14,1415,,14_X0716,,,1611,0.000621,787,,,,2026-08-26
SE2321000131-E000000016975,"Närhälsan Stora Höga barnavårdscentral, Stenungsund",Region,False,"Selins väg 7, 444 60, Stora Höga",0303-70 03 00,58.0162343,11.8335547,14,1415,,14_SE2321000131-E000000016975,,,2029,0.000493,618,https://www.1177.se/hitta-vard/kontaktkort/Stora-Hoga-Lakarhus-BVC-Stora-Hoga/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000006741,"Närhälsan Styrsö barnavårdscentral, Styrsö",Region,False,"Brattenvägen 13, 43084, Styrsö",,57.6166665,11.791798,14,1480,,14_SE2321000131-E000000006741,,,7233,0.000138,75,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Styrso-vardcentral-Styrso/,,live_2026-07-21,2026-08-26
,"Närhälsan Svenljunga barnavårdscentral, Svenljunga",Region,False,,,57.4945602,13.1173594,14,1465,,14_X0719,,,400,0.002497,473,,,,2026-08-26
SE2321000131-E000000000535,Närhälsan Sylte vårdcentral och BVC,Region,False,"Myrtuvevägen 19, 46167, Trollhättan",,58.2546323,12.2777932,14,1488,,14_SE2321000131-E000000000535,,,3704,0.00027,868,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sylte-vardcentral-Trollhattan/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,"Närhälsan Södra Ryd barnavårdscentral, Skövde",Unknown,False,,,58.4261766,13.8729435,14,1496,,14_X0721,,,3595,0.000278,378,,,,2026-08-26
SE2321000131-E000000000426,"Närhälsan Södra torget barnavårdscentral, Borås",Region,False,"Kvarngatan 4, 50336, Borås",,57.7180583,12.9421629,14,1490,,14_SE2321000131-E000000000426,,,6021,0.000166,216,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sodra-torget-vardcentral-Boras/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000433,"Närhälsan Sörhaga barnavårdscentral, Alingsås",Region,False,"Södra Ringgatan 34 B, 44133, Alingsås",,57.9290711,12.5192701,14,1489,,14_SE2321000131-E000000000433,,,2870,0.000348,121,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Sorhaga-vardcentral-Alingsas/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Närhälsan Tanumshede polyclinics and health visitor,Region,False,,,58.721909,11.332385,14,1435,,14_X0724,,,1518,0.000659,152,,osm_place:Tanumshede,,2026-08-26
SE2321000131-E000000005013,"Närhälsan Tanumshede vårdcentral - Bullaren, Tanumshede",Region,True,"Ringvägen 1 A, 45730, Tanumshede",,58.7241745,11.3224612,14,1435,,14_SE2321000131-E000000005013,,,494,0.002022,201,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tanumshede-vardcentral-Tanumshede/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000464,Närhälsan Tibro vårdcentral och BVC,Region,True,"Centrumgatan 17, 54330, Tibro",,58.4252899,14.1647262,14,1472,,14_SE2321000131-E000000000464,,,824,0.001213,739,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tibro-vardcentral-Tibro/,,live_2026-07-21,2026-08-26
SE2321000131-E000000000466,Närhälsan Tidaholm health center,Region,True,"Västra Drottningvägen 11, 52230, Tidaholm",,58.1781603,13.9561631,14,1498,,14_SE2321000131-E000000000466,,,525,0.001902,772,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tidaholm-vardcentral-Tidaholm/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000552,Närhälsan Tidan polyclinics and health visitor,Region,False,"Tidanvägen 5 A, 54931, Tidan",,58.5745618,14.0056951,14,1496,,14_SE2321000131-E000000000552,,,664,0.001506,246,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tidan-vardcentral-Tidan/,,live_2026-07-21,2026-08-26
,"Närhälsan Tjörn barnavårdscentral - Skärhamn, Skärhamn",Region,False,,,57.9910341,11.5466597,14,1419,,14_X0729,,,900,0.00111,331,,,,2026-08-26
SE2321000131-F000000001164,Närhälsan Tjörn vårdcentral och BVC,Region,False,"Hamngatan 16 B, 47132, Skärhamn",010-473 46 60,58.0259043,11.6576912,14,1419,,14_SE2321000131-F000000001164,,,1635,0.000611,217,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tjorn-barnavardscentral-Kallekarr/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000326,"Närhälsan Torslanda barnavårdscentral, Torslanda",Region,True,"Nordhagsvägen 2 A, 42334, Torslanda",,57.7190883,11.7741137,14,1480,,14_SE2321000131-E000000000326,,,6396,0.000156,941,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Torslanda-vardcentral-Torslanda/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000000427,"Närhälsan Trandared barnavårdscentral, Borås",Region,False,"Kindsgatan 1, 50450, Borås",,57.708078,12.9527227,14,1490,,14_SE2321000131-E000000000427,,,5743,0.000174,850,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Trandared-vardcentral-Boras/,,live_2026-07-21,2026-08-26
,"Närhälsan Tranemo vårdcentral - Dalstorp, Tranemo",Region,False,,,57.6041789,13.5106724,14,1452,,14_X0734,,,799,0.001251,329,,,,2026-08-26
,"Närhälsan Tranemo vårdcentral - Limmared, Tranemo",Region,False,,,57.5311016,13.3589143,14,1452,,14_X0735,,,1445,0.000692,118,,,,2026-08-26
,"Närhälsan Tranemo vårdcentral - Länghem, Tranemo",Region,False,,,57.6028871,13.2507627,14,1452,,14_X0736,,,1120,0.000892,201,,,,2026-08-26
SE2321000131-E000000000327,"Närhälsan Tuve barnavårdscentral, Tuve",Region,True,"Tuve torg 4, 41743, Göteborg",,57.7551965,11.9268256,14,1480,,14_SE2321000131-E000000000327,,,11217,8.9e-05,826,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Tuve-vardcentral-Tuve/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000001665,Närhälsan Töreboda vårdcentral och BVC,Region,True,"Börstorpsgatan 9, 54531, Töreboda",,58.7067289,14.1219388,14,1473,,14_SE2321000131-E000000001665,,,600,0.001665,370,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Toreboda-vardcentral-Toreboda/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Närhälsan Ulricehamn child health,Region,False,,,57.7932681,13.4128003,14,1491,,14_X0739,,,765,0.001306,479,,,,2026-08-26
SE2321000131-E000000000545,Närhälsan Vargön vårdcentral och BVC,Region,False,"Nordkroksvägen 3 A, 46830, Vargön",,58.3565102,12.3893998,14,1487,,14_SE2321000131-E000000000545,,,2490,0.000401,661,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Vargon-vardcentral-Vargon/,,live_2026-07-21,2026-08-26
SE2321000131-E000000001691,Närhälsan Vårgårda vårdcentral och BVC,Region,True,"Centrumgatan 2, 44731, Vårgårda",,58.0323539,12.810263,14,1442,,14_SE2321000131-E000000001691,,,676,0.001478,665,https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Vargarda-vardcentral-Vargarda/,,live_2026-07-21,2026-08-26
